"source","destination","freezing_time(us)","frozen_time(us)","memory_dump_time(us)","memory_write_time(us)","irmap_resolve_time(us)","memory_pages_scanned(dec)","memory_pages_skipped_from_parent(dec)","memory_pages_written(dec)","lazy_memory_pages(dec)","pages_compared(dec)","pages_skipped_cow(dec)","pages_restored(dec)","restore_time(us)","forking_time(us)","start_checkpoint","end_checkpoint","start_restore","end_restore","migration_success"
"r4.large","h1.2xlarge","179","198417","14319","449","0","2173","0","126","0","0","0","126","27662","7","2023-11-10T14:26:42","2023-11-10T14:26:51","2023-11-10T14:40:26","2023-11-10T14:40:42","true"
"i3.large","c5.9xlarge","337","191661","9868","449","0","2173","0","125","0","0","0","125","27776","11","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:42:03","2023-11-10T14:46:25","true"
"h1.16xlarge","m5a.8xlarge","159","819692","16539","438","0","2173","0","127","0","0","0","127","33425","9","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:53:58","2023-11-10T14:54:14","true"
"c6a.large","c4.8xlarge","130","777900","18054","395","0","2173","0","127","0","0","0","127","40087","5","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:34:08","2023-11-10T14:34:24","false"
"c5a.large","c5d.9xlarge","150","169503","22438","511","0","2173","0","126","0","0","0","126","24147","4","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:32:32","2023-11-10T14:32:47","false"
"x1e.8xlarge","c5a.large","179","794123","11088","498","0","2173","0","126","0","0","0","126","26833","6","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:55:28","2023-11-10T14:55:43","false"
"i3.large","m4.large","178","161066","10024","484","0","2173","0","127","0","0","0","127","650302","8","2023-11-10T16:05:26","2023-11-10T16:05:36","2023-11-10T16:06:22","2023-11-10T16:06:37","true"
"c6i.16xlarge","c5.large","204","806317","11161","207","0","2173","0","126","0","0","0","126","24975","4","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T15:08:28","2023-11-10T15:08:44","false"
"c5d.9xlarge","i3.large","149","797282","12214","351","0","2173","0","126","0","0","0","126","30716","8","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T15:10:05","2023-11-10T15:10:20","false"
"i3.large","r4.8xlarge","337","191661","9868","449","0","2173","0","125","0","0","0","125","37042","6","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:42:03","2023-11-10T14:46:25","true"
"i3.large","h1.8xlarge","337","191661","9868","449","0","2173","0","125","0","0","0","125","42463","6","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:42:02","2023-11-10T14:46:25","true"
"r4.16xlarge","c5.large","179","814203","12166","485","0","2173","0","127","0","0","0","127","24954","4","2023-11-10T14:26:42","2023-11-10T14:26:51","2023-11-10T15:00:20","2023-11-10T15:00:36","true"
"r4.8xlarge","m5a.2xlarge","172","805287","17532","437","0","2173","0","126","0","0","0","126","33140","8","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:58:44","2023-11-10T14:58:59","false"
"x1e.xlarge","m5a.large","174","781115","17986","484","0","2173","0","125","0","0","0","125","36231","9","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:38:50","2023-11-10T14:39:06","false"
"m5a.large","c6i.16xlarge","273","756642","15957","654","0","2173","0","127","0","0","0","127","34248","10","2023-11-10T14:26:42","2023-11-10T14:26:51","2023-11-10T14:27:29","2023-11-10T14:27:46","true"
"m5zn.6xlarge","m5a.large","140","813750","18094","375","0","2173","0","126","0","0","0","126","33449","8","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T15:11:42","2023-11-10T15:12:00","false"
"r4.8xlarge","h1.16xlarge","172","805287","17532","437","0","2173","0","126","0","0","0","126","34021","6","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:58:44","2023-11-10T14:58:59","true"
"c5a.large","m5a.8xlarge","150","169503","22438","511","0","2173","0","126","0","0","0","126","33818","8","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:32:32","2023-11-10T14:32:47","true"
"c6a.large","m5zn.6xlarge","130","777900","18054","395","0","2173","0","127","0","0","0","127","35153","4","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:34:08","2023-11-10T14:34:24","false"
"c6i.large","h1.16xlarge","75","773855","16056","254","0","2173","0","127","0","0","0","127","34213","6","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T15:01:58","2023-11-10T15:02:14","false"
"c6i.16xlarge","c5a.large","204","806317","11161","207","0","2173","0","126","0","0","0","126","27434","6","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T15:08:28","2023-11-10T15:08:44","false"
"h1.2xlarge","r4.large","164","799107","18376","410","0","2173","0","126","0","0","0","126","31174","8","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:37:19","2023-11-10T14:37:36","true"
"x1e.8xlarge","m5zn.6xlarge","179","794123","11088","498","0","2173","0","126","0","0","0","126","38187","3","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:55:28","2023-11-10T14:55:43","true"
"m5n.large","m5zn.6xlarge","111","181229","21504","355","0","2173","0","125","0","0","0","125","31042","11","2023-11-10T14:26:42","2023-11-10T14:26:51","2023-11-10T15:05:12","2023-11-10T15:05:27","true"
"c6a.large","c5.9xlarge","130","777900","18054","395","0","2173","0","127","0","0","0","127","27926","4","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:34:08","2023-11-10T14:34:24","false"
"c5a.large","r4.16xlarge","150","169503","22438","511","0","2173","0","126","0","0","0","126","40478","6","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:32:32","2023-11-10T14:32:48","false"
"m5a.large","c6a.24xlarge","273","756642","15957","654","0","2173","0","127","0","0","0","127","25783","6","2023-11-10T14:26:42","2023-11-10T14:26:51","2023-11-10T14:27:29","2023-11-10T14:27:46","true"
"c6i.16xlarge","x1e.8xlarge","204","806317","11161","207","0","2173","0","126","0","0","0","126","29500","5","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T15:08:28","2023-11-10T15:08:44","false"
"c4.8xlarge","r4.large","161","800114","10987","401","0","2173","0","126","0","0","0","126","32096","8","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:51:00","2023-11-10T14:51:15","true"
"c5.large","m5zn.6xlarge","102","774911","17807","317","0","2173","0","125","0","0","0","125","47201","10","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T15:03:35","2023-11-10T15:03:50","true"
"x1e.8xlarge","r4.8xlarge","179","794123","11088","498","0","2173","0","126","0","0","0","126","34452","6","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:55:28","2023-11-10T14:55:44","true"
"h1.2xlarge","c4.8xlarge","164","799107","18376","410","0","2173","0","126","0","0","0","126","36537","5","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:37:19","2023-11-10T14:37:36","true"
"m5a.large","m5a.8xlarge","273","756642","15957","654","0","2173","0","127","0","0","0","127","35075","9","2023-11-10T14:26:42","2023-11-10T14:26:51","2023-11-10T14:27:29","2023-11-10T14:27:46","true"
"m4.16xlarge","m5a.2xlarge","222","778185","9429","498","0","2173","0","126","0","0","0","126","36802","9","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:57:05","2023-11-10T14:57:20","false"
"c4.8xlarge","m4.large","161","800114","10987","401","0","2173","0","126","0","0","0","126","35870","12","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:50:59","2023-11-10T14:51:15","true"
"m5a.8xlarge","m5a.2xlarge","221","812363","10990","658","0","2173","0","126","0","0","0","126","42150","8","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:30:56","2023-11-10T14:31:11","true"
"m5.large","i3.large","105","789939","16566","360","0","2173","0","126","0","0","0","126","29646","9","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T15:06:49","2023-11-10T15:07:04","false"
"c6i.large","c6a.large","75","773855","16056","254","0","2173","0","127","0","0","0","127","22882","6","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T15:01:58","2023-11-10T15:02:14","false"
"m4.16xlarge","r4.large","222","778185","9429","498","0","2173","0","126","0","0","0","126","33082","7","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:57:05","2023-11-10T14:57:20","true"
"c5.9xlarge","c6i.16xlarge","147","752602","18947","353","0","2173","0","126","0","0","0","126","31942","3","2023-11-10T14:26:42","2023-11-10T14:26:51","2023-11-10T15:13:20","2023-11-10T15:13:36","true"
"c6i.16xlarge","h1.2xlarge","204","806317","11161","207","0","2173","0","126","0","0","0","126","29504","7","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T15:08:28","2023-11-10T15:08:44","false"
"c5.large","c5d.9xlarge","102","774911","17807","317","0","2173","0","125","0","0","0","125","26784","10","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T15:03:35","2023-11-10T15:03:51","true"
"m5a.2xlarge","h1.2xlarge","201","798130","19461","619","0","2173","0","126","0","0","0","126","30400","7","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:29:12","2023-11-10T14:29:30","false"
"c6i.large","m5zn.6xlarge","75","773855","16056","254","0","2173","0","127","0","0","0","127","36904","10","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T15:01:58","2023-11-10T15:02:14","false"
"c5.9xlarge","h1.16xlarge","147","752602","18947","353","0","2173","0","126","0","0","0","126","34348","6","2023-11-10T14:26:42","2023-11-10T14:26:51","2023-11-10T15:13:20","2023-11-10T15:13:36","false"
"m5zn.6xlarge","m5n.large","140","813750","18094","375","0","2173","0","126","0","0","0","126","22752","4","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T15:11:41","2023-11-10T15:12:00","true"
"m5.large","h1.2xlarge","105","789939","16566","360","0","2173","0","126","0","0","0","126","27980","7","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T15:06:49","2023-11-10T15:07:04","false"
"c4.8xlarge","m5a.large","161","800114","10987","401","0","2173","0","126","0","0","0","126","36490","9","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:51:00","2023-11-10T14:51:15","true"
"h1.2xlarge","r4.16xlarge","164","799107","18376","410","0","2173","0","126","0","0","0","126","37438","6","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:37:20","2023-11-10T14:37:36","true"
"c5a.24xlarge","c6i.large","280","787018","12822","477","0","2173","0","125","0","0","0","125","30071","3","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:47:46","2023-11-10T14:48:01","true"
"x1e.8xlarge","h1.16xlarge","179","794123","11088","498","0","2173","0","126","0","0","0","126","34483","6","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:55:28","2023-11-10T14:55:43","true"
"r4.large","r4.16xlarge","179","198417","14319","449","0","2173","0","126","0","0","0","126","38948","6","2023-11-10T14:26:42","2023-11-10T14:26:51","2023-11-10T14:40:26","2023-11-10T14:40:42","true"
"h1.8xlarge","c6a.large","160","786732","12017","427","0","2173","0","126","0","0","0","126","30374","6","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:52:29","2023-11-10T14:52:44","true"
"c6i.16xlarge","m5a.large","204","806317","11161","207","0","2173","0","126","0","0","0","126","34394","8","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T15:08:28","2023-11-10T15:08:44","false"
"i3.large","c6i.large","337","191661","9868","449","0","2173","0","125","0","0","0","125","20012","3","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:42:03","2023-11-10T14:46:24","true"
"h1.16xlarge","c5.large","159","819692","16539","438","0","2173","0","127","0","0","0","127","27015","4","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:53:58","2023-11-10T14:54:14","true"
"c5d.9xlarge","h1.8xlarge","149","797282","12214","351","0","2173","0","126","0","0","0","126","42908","5","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T15:10:05","2023-11-10T15:10:20","false"
"m5a.large","m5a.2xlarge","273","756642","15957","654","0","2173","0","127","0","0","0","127","34070","8","2023-11-10T14:26:42","2023-11-10T14:26:51","2023-11-10T14:27:29","2023-11-10T14:27:46","true"
"c6i.16xlarge","m5zn.6xlarge","204","806317","11161","207","0","2173","0","126","0","0","0","126","42129","3","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T15:08:28","2023-11-10T15:08:43","false"
"c6a.24xlarge","c6i.large","129","797370","10302","405","0","2173","0","127","0","0","0","127","24678","3","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:49:23","2023-11-10T14:49:38","true"
"m5n.large","r4.8xlarge","111","181229","21504","355","0","2173","0","125","0","0","0","125","31461","11","2023-11-10T14:26:42","2023-11-10T14:26:51","2023-11-10T15:05:12","2023-11-10T15:05:27","false"
"i3.large","c6a.24xlarge","337","191661","9868","449","0","2173","0","125","0","0","0","125","23112","5","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:42:03","2023-11-10T14:46:24","false"
"m5a.8xlarge","m5a.large","221","812363","10990","658","0","2173","0","126","0","0","0","126","43404","8","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:30:56","2023-11-10T14:31:11","true"
"m5zn.6xlarge","c6i.16xlarge","140","813750","18094","375","0","2173","0","126","0","0","0","126","30215","3","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T15:11:42","2023-11-10T15:12:00","true"
"m5zn.6xlarge","c5.9xlarge","140","813750","18094","375","0","2173","0","126","0","0","0","126","25829","11","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T15:11:42","2023-11-10T15:12:00","true"
"c6a.large","m4.large","130","777900","18054","395","0","2173","0","127","0","0","0","127","30739","8","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:34:08","2023-11-10T14:34:24","false"
"r4.large","m5zn.6xlarge","179","198417","14319","449","0","2173","0","126","0","0","0","126","37872","11","2023-11-10T14:26:42","2023-11-10T14:26:51","2023-11-10T14:40:26","2023-11-10T14:40:41","true"
"c5a.24xlarge","r4.8xlarge","280","787018","12822","477","0","2173","0","125","0","0","0","125","34914","5","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:47:46","2023-11-10T14:48:02","false"
"c6i.16xlarge","m4.large","204","806317","11161","207","0","2173","0","126","0","0","0","126","33291","9","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T15:08:28","2023-11-10T15:08:44","false"
"m5.large","m5a.8xlarge","105","789939","16566","360","0","2173","0","126","0","0","0","126","34111","8","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T15:06:48","2023-11-10T15:07:04","false"
"i3.large","r4.large","337","191661","9868","449","0","2173","0","125","0","0","0","125","31090","8","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:42:03","2023-11-10T14:46:24","true"
"c5.large","h1.16xlarge","102","774911","17807","317","0","2173","0","125","0","0","0","125","33429","5","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T15:03:35","2023-11-10T15:03:51","false"
"m4.large","r4.16xlarge","324","744693","9656","458","0","2173","0","126","0","0","0","126","37696","6","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:35:50","2023-11-10T14:36:06","true"
"m5n.large","h1.8xlarge","111","181229","21504","355","0","2173","0","125","0","0","0","125","28972","6","2023-11-10T14:26:42","2023-11-10T14:26:51","2023-11-10T15:05:12","2023-11-10T15:05:27","false"
"x1e.xlarge","m4.large","174","781115","17986","484","0","2173","0","125","0","0","0","125","31032","7","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:38:50","2023-11-10T14:39:05","true"
"c5a.large","m5a.large","150","169503","22438","511","0","2173","0","126","0","0","0","126","37529","8","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:32:32","2023-11-10T14:32:48","true"
"h1.8xlarge","m5a.2xlarge","160","786732","12017","427","0","2173","0","126","0","0","0","126","33059","8","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:52:29","2023-11-10T14:52:44","true"
"r4.large","r4.8xlarge","179","198417","14319","449","0","2173","0","126","0","0","0","126","36230","5","2023-11-10T14:26:42","2023-11-10T14:26:51","2023-11-10T14:40:26","2023-11-10T14:40:42","true"
"c5a.24xlarge","c5d.9xlarge","280","787018","12822","477","0","2173","0","125","0","0","0","125","29652","10","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:47:46","2023-11-10T14:48:02","false"
"i3.large","m4.16xlarge","337","191661","9868","449","0","2173","0","125","0","0","0","125","41571","6","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:42:02","2023-11-10T14:46:25","true"
"m5n.large","m5a.8xlarge","111","181229","21504","355","0","2173","0","125","0","0","0","125","36765","9","2023-11-10T14:26:42","2023-11-10T14:26:51","2023-11-10T15:05:12","2023-11-10T15:05:27","false"
"h1.8xlarge","c5.large","160","786732","12017","427","0","2173","0","126","0","0","0","126","25670","4","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:52:29","2023-11-10T14:52:44","true"
"m5zn.6xlarge","c6a.large","140","813750","18094","375","0","2173","0","126","0","0","0","126","39716","12","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T15:11:41","2023-11-10T15:12:00","false"
"m5a.8xlarge","r4.8xlarge","221","812363","10990","658","0","2173","0","126","0","0","0","126","42435","5","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:30:56","2023-11-10T14:31:11","false"
"c5.large","h1.8xlarge","102","774911","17807","317","0","2173","0","125","0","0","0","125","32444","6","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T15:03:35","2023-11-10T15:03:50","false"
"h1.8xlarge","h1.2xlarge","160","786732","12017","427","0","2173","0","126","0","0","0","126","29639","7","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:52:29","2023-11-10T14:52:45","true"
"c4.8xlarge","h1.8xlarge","161","800114","10987","401","0","2173","0","126","0","0","0","126","39355","6","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:50:59","2023-11-10T14:51:15","true"
"h1.8xlarge","c5.9xlarge","160","786732","12017","427","0","2173","0","126","0","0","0","126","26000","10","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:52:29","2023-11-10T14:52:45","true"
"m5a.8xlarge","c6i.large","221","812363","10990","658","0","2173","0","126","0","0","0","126","25301","2","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:30:56","2023-11-10T14:31:11","true"
"m5.large","m4.16xlarge","105","789939","16566","360","0","2173","0","126","0","0","0","126","32247","6","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T15:06:49","2023-11-10T15:07:04","false"
"i3.large","c5a.24xlarge","337","191661","9868","449","0","2173","0","125","0","0","0","125","20811","5","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:42:02","2023-11-10T14:46:24","false"
"x1e.8xlarge","m4.large","179","794123","11088","498","0","2173","0","126","0","0","0","126","33491","8","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:55:28","2023-11-10T14:55:43","true"
"m5a.large","c5.large","273","756642","15957","654","0","2173","0","127","0","0","0","127","32326","4","2023-11-10T14:26:42","2023-11-10T14:26:51","2023-11-10T14:27:29","2023-11-10T14:27:46","false"
"h1.2xlarge","x1e.8xlarge","164","799107","18376","410","0","2173","0","126","0","0","0","126","30951","6","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:37:19","2023-11-10T14:37:36","true"
"m5a.2xlarge","i3.large","201","798130","19461","619","0","2173","0","126","0","0","0","126","28812","8","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:29:12","2023-11-10T14:29:30","false"
"r4.16xlarge","h1.16xlarge","179","814203","12166","485","0","2173","0","127","0","0","0","127","33585","6","2023-11-10T14:26:42","2023-11-10T14:26:51","2023-11-10T15:00:20","2023-11-10T15:00:36","true"
"m5n.large","c5d.9xlarge","111","181229","21504","355","0","2173","0","125","0","0","0","125","29595","10","2023-11-10T14:26:42","2023-11-10T14:26:51","2023-11-10T15:05:12","2023-11-10T15:05:28","true"
"m5a.2xlarge","m5.large","201","798130","19461","619","0","2173","0","126","0","0","0","126","46928","4","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:29:12","2023-11-10T14:29:30","false"
"c6a.24xlarge","r4.16xlarge","129","797370","10302","405","0","2173","0","127","0","0","0","127","37757","12","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:49:23","2023-11-10T14:49:38","false"
"h1.16xlarge","i3.large","159","819692","16539","438","0","2173","0","127","0","0","0","127","29008","9","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:53:58","2023-11-10T14:54:14","true"
"c6i.large","h1.8xlarge","75","773855","16056","254","0","2173","0","127","0","0","0","127","34285","6","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T15:01:58","2023-11-10T15:02:14","false"
"h1.16xlarge","c5d.9xlarge","159","819692","16539","438","0","2173","0","127","0","0","0","127","30279","4","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:53:58","2023-11-10T14:54:14","true"
"c5.large","c5.9xlarge","102","774911","17807","317","0","2173","0","125","0","0","0","125","25938","10","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T15:03:35","2023-11-10T15:03:51","true"
"c5.large","c5a.large","102","774911","17807","317","0","2173","0","125","0","0","0","125","35150","6","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T15:03:35","2023-11-10T15:03:51","false"
"r4.8xlarge","m5zn.6xlarge","172","805287","17532","437","0","2173","0","126","0","0","0","126","25346","3","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:58:44","2023-11-10T14:58:59","true"
"x1e.xlarge","m5.large","174","781115","17986","484","0","2173","0","125","0","0","0","125","45727","4","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:38:50","2023-11-10T14:39:05","true"
"c5a.large","m5zn.6xlarge","150","169503","22438","511","0","2173","0","126","0","0","0","126","38703","11","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:32:32","2023-11-10T14:32:47","false"
"c5a.large","m4.16xlarge","150","169503","22438","511","0","2173","0","126","0","0","0","126","38097","6","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:32:32","2023-11-10T14:32:47","false"
"i3.large","c4.8xlarge","337","191661","9868","449","0","2173","0","125","0","0","0","125","33073","5","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:42:03","2023-11-10T14:46:24","false"
"r4.8xlarge","c5d.9xlarge","172","805287","17532","437","0","2173","0","126","0","0","0","126","29016","3","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:58:44","2023-11-10T14:58:59","true"
"c5d.9xlarge","r4.16xlarge","149","797282","12214","351","0","2173","0","126","0","0","0","126","37775","6","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T15:10:05","2023-11-10T15:10:21","false"
"m5zn.6xlarge","r4.8xlarge","140","813750","18094","375","0","2173","0","126","0","0","0","126","33153","6","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T15:11:41","2023-11-10T15:12:00","false"
"c4.8xlarge","h1.16xlarge","161","800114","10987","401","0","2173","0","126","0","0","0","126","33432","6","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:50:59","2023-11-10T14:51:15","true"
"h1.2xlarge","c6i.16xlarge","164","799107","18376","410","0","2173","0","126","0","0","0","126","35270","11","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:37:19","2023-11-10T14:37:36","true"
"c4.8xlarge","c6a.24xlarge","161","800114","10987","401","0","2173","0","126","0","0","0","126","25098","5","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:50:59","2023-11-10T14:51:15","true"
"c5a.24xlarge","h1.8xlarge","280","787018","12822","477","0","2173","0","125","0","0","0","125","34864","6","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:47:46","2023-11-10T14:48:01","false"
"m5.large","c6a.24xlarge","105","789939","16566","360","0","2173","0","126","0","0","0","126","26788","5","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T15:06:49","2023-11-10T15:07:04","false"
"m5a.large","i3.large","273","756642","15957","654","0","2173","0","127","0","0","0","127","32211","8","2023-11-10T14:26:42","2023-11-10T14:26:51","2023-11-10T14:27:29","2023-11-10T14:27:46","false"
"m5.large","h1.8xlarge","105","789939","16566","360","0","2173","0","126","0","0","0","126","35383","6","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T15:06:48","2023-11-10T15:07:04","false"
"x1e.8xlarge","c5.large","179","794123","11088","498","0","2173","0","126","0","0","0","126","26441","4","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:55:28","2023-11-10T14:55:43","true"
"c5.9xlarge","m5a.8xlarge","147","752602","18947","353","0","2173","0","126","0","0","0","126","28199","8","2023-11-10T14:26:42","2023-11-10T14:26:51","2023-11-10T15:13:20","2023-11-10T15:13:36","false"
"c5a.large","m5n.large","150","169503","22438","511","0","2173","0","126","0","0","0","126","25908","4","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:32:32","2023-11-10T14:32:48","false"
"c5a.24xlarge","m4.16xlarge","280","787018","12822","477","0","2173","0","125","0","0","0","125","33480","7","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:47:46","2023-11-10T14:48:02","false"
"c5d.9xlarge","x1e.xlarge","149","797282","12214","351","0","2173","0","126","0","0","0","126","27657","6","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T15:10:05","2023-11-10T15:10:21","false"
"r4.8xlarge","c4.8xlarge","172","805287","17532","437","0","2173","0","126","0","0","0","126","40499","5","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:58:44","2023-11-10T14:58:59","false"
"c5.9xlarge","c4.8xlarge","147","752602","18947","353","0","2173","0","126","0","0","0","126","32926","13","2023-11-10T14:26:42","2023-11-10T14:26:51","2023-11-10T15:13:20","2023-11-10T15:13:36","false"
"x1e.xlarge","c6i.large","174","781115","17986","484","0","2173","0","125","0","0","0","125","19638","3","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:38:50","2023-11-10T14:39:05","true"
"c6a.24xlarge","h1.16xlarge","129","797370","10302","405","0","2173","0","127","0","0","0","127","33304","5","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:49:23","2023-11-10T14:49:38","false"
"c5.9xlarge","m5a.2xlarge","147","752602","18947","353","0","2173","0","126","0","0","0","126","30669","8","2023-11-10T14:26:42","2023-11-10T14:26:51","2023-11-10T15:13:20","2023-11-10T15:13:36","false"
"r4.8xlarge","m5.large","172","805287","17532","437","0","2173","0","126","0","0","0","126","56201","4","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:58:44","2023-11-10T14:58:59","true"
"c5a.24xlarge","r4.16xlarge","280","787018","12822","477","0","2173","0","125","0","0","0","125","33669","6","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T14:47:46","2023-11-10T14:48:01","false"
"c6i.16xlarge","m4.16xlarge","204","806317","11161","207","0","2173","0","126","0","0","0","126","34076","7","2023-11-10T14:26:41","2023-11-10T14:26:51","2023-11-10T15:08:28","2023-11-10T15:08:44","false"
